,Name,Rating,Review
4330,Apple iPhone 4s,0,this phone is not unlock to any network purchase now have to pay to get it unlock
4331,Apple iPhone 4s,1,i actually am very happy with it got it for my little sister who really wanted it was iffy at first but it works well and it looks great will be adding pictures later 
4332,Apple iPhone 4s,1,i received my order with 100 satisfaction thank you very much rafael gonzález
4333,Apple iPhone 4s,0,phone was in amazing condition is unlocked but will not work with verizon it is gsm phone which means only services like mobile and at will be able to activate it
4334,Apple iPhone 4s,1,item as described fast shipping excellent customer service highly recommend 
4335,Apple iPhone 4s,0,wrest phone
4336,Apple iPhone 4s,0,the iphone came with the power sleep button bad so had to paid 6 to fix it and also the charger came wrong is ther charger of iphone 5s
4337,Apple iPhone 4s,0,worst worst worst this is not new phone and it unlocked at phone comes with improper packing normal cartron box after 15 days usage phone charge has defected now charger is not working waste of money do not recommended this seller since the item is not what they described 
4338,Apple iPhone 4s,0,i called apple about this phone and gave them the serial number they informed me that it was activated in another country highly would not buy an phone with out calling apple first too see if it was ever activated watch out this phone was not new and paid and thought it was new watch out its scam they tell you that its new but its been activated in another country do your self favor call apple with the serial number before you buy an phone advertise as new and check to see if it was ever activated and do not buy anything from these people 
4339,Apple iPhone 4s,1,great condition and phone 
4340,Apple iPhone 4s,1,excellent 
4341,Apple iPhone 4s,1,just excellent the iphone works great and it is unlocked
4342,Apple iPhone 4s,1,everything was ok
4343,Apple iPhone 4s,1,escellent
4344,Apple iPhone 4s,0,it was water logged and ddeatrooyed it was gift for me baby girl and now ruined
4345,Apple iPhone 4s,0,phones had to be returned because even though they were advertised as unlocked works on any gms global system for mobile worldwide they will not work with verizon according to tracking record vantage received the returned phones on december 10 but we still do not have refund over three weeks later 
4346,Apple iPhone 4s,1,i bought it for my daughter and she likes very much this is good phone as she expected 
4347,Apple iPhone 4s,1,the phone came in exactly as described if not better it had no scratches and if there was couldn see it had it set up to mobile and it was super easy she even gave me her old cases with no extra charge which really helped it been about month and m still content and happy with my purchase thank you 
4348,Apple iPhone 4s,1,very cooperative dealer 
4349,Apple iPhone 4s,1,excellent condition just as describe
4350,Apple iPhone 4s,1,very good and worth five stars it more than wonderful thanks will buy again my friends and would recommend it
4351,Apple iPhone 4s,0,it not refurbished it actually used doesnt have any accesories sent me later charger not working and broken cases going directly to trash
4352,Apple iPhone 4s,0,after year of buying this iphone from this vendor had to send it to repair at apple store to my surprise discovered that this item was sold to me as new but was not new it was refurbished in china or hong kong was not new item do not trust this vendor he does not sell new items he sells refurbished as new be careful 
4353,Apple iPhone 4s,1,first iphone have always used blackberry am happy with the iphone 4s works well and ios easy to use have not used siri don like the fact that you have to have an account at apple with credit card on file if you want to download any apps even free ones you cannot set up the account without entering valid credit card but if you use itunes card min ve ever seen is 15 you don need to enter credit card happy with the product find nice headphones and sound is ok found cowon much better as mp3 player though for music quality 
4354,Apple iPhone 4s,0,ordered the product to use overseas was suppose to be unlocked s not should have read all the reviews first talked to apple they said report was already generated on this serial number therfore it must have been sold once and was refurbish this isn advertized either so buy at your own risk update contacted suppier about the product they provide me with the instructions to unlock the phone after several failed attempts they recommended returning the product they gave me the option of replacement or my money back less stocking fee opted for refund although the phone did not work as advertize eve in the customers relations dept did her best to help me she replied promptly to all my mails and did her best to make it work so have to say even though the product didn perform as promised the company did everything it could to satisfy me 
4355,Apple iPhone 4s,0,no charger no headphone though its package with accessories so cant use it immediately and lcd have already 2lines on lcd
4356,Apple iPhone 4s,0,this was defective item the product was said to be factory unlocked gsm worked any where world wide its not working
4357,Apple iPhone 4s,0,i bouth an unlocked iphone and it comes locked whish the amazon com service culd do something to resolve this big problem cause pay for de iphone and now cant use
4358,Apple iPhone 4s,1,this phone worked fine it was in great shape m satisfied with my purchase it arrived within 3 business days 
4359,Apple iPhone 4s,1,set up and works perfect my daughter loves it 
4360,Apple iPhone 4s,1,just what expected
4361,Apple iPhone 4s,1,love it
4362,Apple iPhone 4s,0,it very nice thank you so muchbut miss the head phone set it come without 
4363,Apple iPhone 4s,0,it not come the way it post missing wall charger and the box
4364,Apple iPhone 4s,1,hi apple good
4365,Apple iPhone 4s,0,it is not new phone like the seller announced and it even doesn work the system always can not find the sim card when find the seller is from shenzhen china you know hehe ll have trip to shenzhen china in the end of may think maybe should go to visit the seller 
4366,Apple iPhone 4s,0,no services wifi 
4367,Apple iPhone 4s,1,it arrived on time it was exactly as described and my daughter loves it
4368,Apple iPhone 4s,1,ok ok
4369,Apple iPhone 4s,1,i received this phone as described truly mint condition received it quickly this seller added phone cover as an unexpectedly nice touch am thrilled with the iphone 4s this is my first iphone had no idea what had been missing its fabulous 
4370,Apple iPhone 4s,1,so no don like it and know why will never buy anything from ever again never
4371,Apple iPhone 4s,1,the delivery process was quick and excellent the only thing that was negative was the fact that the screw for the sim card slot did not come with my iphone 4s now have to buy one because it was not included in my box 
